ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,DatabaseHaveWorkedWith
38963,USA,130000.0,Software Developer,MySQL
38963,USA,130000.0,Software Developer,PostgreSQL
38963,USA,130000.0,Software Developer,Redis
38964,USA,132000.0,Software Developer,MongoDB
38964,USA,132000.0,Software Developer,MySQL
38964,USA,132000.0,Software Developer,PostgreSQL
38964,USA,132000.0,Software Developer,Redis
38964,USA,132000.0,Software Developer,Supabase
38966,USA,140000.0,Software Developer,Microsoft SQL Server
38968,Ukraine,12000.0,Software Developer,MySQL
38968,Ukraine,12000.0,Software Developer,SQLite
38970,Canada,77054.0,Research & Education,No database reported
38971,France,51018.0,Software Developer,BigQuery
38971,France,51018.0,Software Developer,Cloud Firestore
38971,France,51018.0,Software Developer,Firebase Realtime Database
38974,USA,129000.0,Software Developer,PostgreSQL
38975,El Salvador,39000.0,Software Developer,BigQuery
38975,El Salvador,39000.0,Software Developer,Cloud Firestore
38975,El Salvador,39000.0,Software Developer,Firebase Realtime Database
38975,El Salvador,39000.0,Software Developer,MariaDB
38975,El Salvador,39000.0,Software Developer,MySQL
38975,El Salvador,39000.0,Software Developer,PostgreSQL
38977,USA,150000.0,Software Developer,No database reported
38978,USA,200000.0,Infrastructure & DevOps,MySQL
38983,Bosnia and Herzegovina,2194.0,Software Developer,MariaDB
38983,Bosnia and Herzegovina,2194.0,Software Developer,Microsoft SQL Server
38983,Bosnia and Herzegovina,2194.0,Software Developer,MySQL
38983,Bosnia and Herzegovina,2194.0,Software Developer,Oracle
38983,Bosnia and Herzegovina,2194.0,Software Developer,Redis
38983,Bosnia and Herzegovina,2194.0,Software Developer,SQLite
38984,USA,30000.0,Software Developer,Dynamodb
38984,USA,30000.0,Software Developer,Elasticsearch
38984,USA,30000.0,Software Developer,Oracle
38988,Argentina,6651.0,Software Developer,No database reported
38989,Uruguay,75994.0,Management,Clickhouse
38989,Uruguay,75994.0,Management,Microsoft SQL Server
38989,Uruguay,75994.0,Management,Neo4J
38989,Uruguay,75994.0,Management,Redis
38990,France,197627.0,Other,Cassandra
38990,France,197627.0,Other,Databricks SQL
38990,France,197627.0,Other,Dynamodb
38990,France,197627.0,Other,Elasticsearch
38990,France,197627.0,Other,MariaDB
38990,France,197627.0,Other,MongoDB
38990,France,197627.0,Other,MySQL
38990,France,197627.0,Other,Presto
38990,France,197627.0,Other,Redis
38990,France,197627.0,Other,TiDB
38992,Pakistan,431.0,Software Developer,BigQuery
38992,Pakistan,431.0,Software Developer,Microsoft Access
38992,Pakistan,431.0,Software Developer,Microsoft SQL Server
38992,Pakistan,431.0,Software Developer,MongoDB
38992,Pakistan,431.0,Software Developer,MySQL
38992,Pakistan,431.0,Software Developer,Neo4J
38992,Pakistan,431.0,Software Developer,PostgreSQL
38993,USA,149000.0,Software Developer,Cockroachdb
38993,USA,149000.0,Software Developer,PostgreSQL
38993,USA,149000.0,Software Developer,SQLite
38994,USA,100000.0,Software Developer,PostgreSQL
38995,USA,123000.0,Software Developer,MariaDB
38995,USA,123000.0,Software Developer,MySQL
38995,USA,123000.0,Software Developer,Oracle
38995,USA,123000.0,Software Developer,Redis
38996,USA,200000.0,Management,DuckDB
38996,USA,200000.0,Management,MariaDB
38996,USA,200000.0,Management,PostgreSQL
38996,USA,200000.0,Management,SQLite
38998,Germany,68203.0,Software Developer,PostgreSQL
38999,Brazil,16597.0,Software Developer,Couch DB
38999,Brazil,16597.0,Software Developer,MongoDB
38999,Brazil,16597.0,Software Developer,Redis
39000,Germany,6814.0,Research & Education,No database reported
39003,Canada,87231.0,Software Developer,SQLite
39004,USA,97000.0,Software Developer,Couch DB
39004,USA,97000.0,Software Developer,Microsoft SQL Server
39004,USA,97000.0,Software Developer,MySQL
39004,USA,97000.0,Software Developer,Redis
39004,USA,97000.0,Software Developer,SQLite
39006,USA,170000.0,Software Developer,PostgreSQL
39008,Uruguay,90000.0,Infrastructure & DevOps,Dynamodb
39008,Uruguay,90000.0,Infrastructure & DevOps,MySQL
39008,Uruguay,90000.0,Infrastructure & DevOps,Neo4J
39008,Uruguay,90000.0,Infrastructure & DevOps,PostgreSQL
39008,Uruguay,90000.0,Infrastructure & DevOps,Redis
39009,Nepal,7470.0,Software Developer,Microsoft SQL Server
39009,Nepal,7470.0,Software Developer,SQLite
39010,USA,77000.0,Data & AI,No database reported
39011,South Korea,72532.0,Management,BigQuery
39011,South Korea,72532.0,Management,Dynamodb
39011,South Korea,72532.0,Management,MariaDB
39011,South Korea,72532.0,Management,MySQL
39012,Brazil,12122.0,Software Developer,MariaDB
39012,Brazil,12122.0,Software Developer,Microsoft SQL Server
39012,Brazil,12122.0,Software Developer,MySQL
39012,Brazil,12122.0,Software Developer,Oracle
39012,Brazil,12122.0,Software Developer,SQLite
39013,Haiti,90000.0,Software Developer,Elasticsearch
39013,Haiti,90000.0,Software Developer,PostgreSQL
39017,USA,126880.0,Software Developer,BigQuery
39017,USA,126880.0,Software Developer,Oracle
39017,USA,126880.0,Software Developer,PostgreSQL
39017,USA,126880.0,Software Developer,SQLite
39019,USA,75000.0,Software Developer,MySQL
39019,USA,75000.0,Software Developer,PostgreSQL
39019,USA,75000.0,Software Developer,SQLite
39022,Japan,38186.0,Management,Databricks SQL
39022,Japan,38186.0,Management,DuckDB
39022,Japan,38186.0,Management,Elasticsearch
39022,Japan,38186.0,Management,IBM DB2
39022,Japan,38186.0,Management,InfluxDB
39022,Japan,38186.0,Management,MariaDB
39022,Japan,38186.0,Management,Microsoft SQL Server
39022,Japan,38186.0,Management,MongoDB
39022,Japan,38186.0,Management,MySQL
39022,Japan,38186.0,Management,Neo4J
39022,Japan,38186.0,Management,Oracle
39022,Japan,38186.0,Management,PostgreSQL
39022,Japan,38186.0,Management,Snowflake
39022,Japan,38186.0,Management,SQLite
39023,Denmark,3456.0,Data & AI,Microsoft SQL Server
39028,Canada,79962.0,Software Developer,Elasticsearch
39028,Canada,79962.0,Software Developer,Microsoft SQL Server
39028,Canada,79962.0,Software Developer,MySQL
39028,Canada,79962.0,Software Developer,Oracle
39028,Canada,79962.0,Software Developer,PostgreSQL
39029,Argentina,56201.0,Software Developer,H2
39029,Argentina,56201.0,Software Developer,MySQL
39029,Argentina,56201.0,Software Developer,SQLite
39030,USA,88000.0,Other,Microsoft SQL Server
39033,USA,143000.0,Infrastructure & DevOps,MySQL
39036,Australia,69369.0,Software Developer,No database reported
39038,New Zealand,63300.0,Software Developer,No database reported
39040,Japan,70008.0,Software Developer,No database reported
39041,India,2153.0,Software Developer,MySQL
39042,Australia,105706.0,Software Developer,Microsoft SQL Server
39048,Australia,92492.0,Infrastructure & DevOps,Microsoft SQL Server
39048,Australia,92492.0,Infrastructure & DevOps,Oracle
39048,Australia,92492.0,Infrastructure & DevOps,PostgreSQL
39057,Egypt,10094.0,Software Developer,Microsoft SQL Server
39057,Egypt,10094.0,Software Developer,SQLite
39058,Canada,58154.0,Software Developer,MySQL
39058,Canada,58154.0,Software Developer,PostgreSQL
39058,Canada,58154.0,Software Developer,SQLite
39059,USA,150000.0,Data & AI,Databricks SQL
39059,USA,150000.0,Data & AI,Dynamodb
39059,USA,150000.0,Data & AI,MySQL
39060,USA,160000.0,Infrastructure & DevOps,Cosmos DB
39060,USA,160000.0,Infrastructure & DevOps,Microsoft SQL Server
39060,USA,160000.0,Infrastructure & DevOps,Oracle
39060,USA,160000.0,Infrastructure & DevOps,Redis
39060,USA,160000.0,Infrastructure & DevOps,Snowflake
39060,USA,160000.0,Infrastructure & DevOps,SQLite
39062,USA,80000.0,Data & AI,MariaDB
39062,USA,80000.0,Data & AI,Microsoft SQL Server
39062,USA,80000.0,Data & AI,MongoDB
39062,USA,80000.0,Data & AI,MySQL
39062,USA,80000.0,Data & AI,Oracle
39062,USA,80000.0,Data & AI,PostgreSQL
39062,USA,80000.0,Data & AI,SQLite
39063,Australia,99099.0,Research & Education,No database reported
39065,Philippines,28937.0,Software Developer,PostgreSQL
39065,Philippines,28937.0,Software Developer,Redis
39065,Philippines,28937.0,Software Developer,SQLite
39068,Germany,46113.0,Research & Education,MySQL
39068,Germany,46113.0,Research & Education,PostgreSQL
39068,Germany,46113.0,Research & Education,Redis
39068,Germany,46113.0,Research & Education,SQLite
39070,Brazil,27041.0,Software Developer,Firebase Realtime Database
39070,Brazil,27041.0,Software Developer,SQLite
39073,USA,171000.0,Software Developer,PostgreSQL
39075,Romania,87000.0,Software Developer,Dynamodb
39075,Romania,87000.0,Software Developer,Oracle
39075,Romania,87000.0,Software Developer,PostgreSQL
39079,Colombia,73177.0,Software Developer,PostgreSQL
39080,India,29909.0,Software Developer,H2
39080,India,29909.0,Software Developer,MariaDB
39080,India,29909.0,Software Developer,MongoDB
39080,India,29909.0,Software Developer,MySQL
39080,India,29909.0,Software Developer,PostgreSQL
39080,India,29909.0,Software Developer,Redis
39080,India,29909.0,Software Developer,SQLite
39081,Indonesia,6133.0,Software Developer,Microsoft SQL Server
39081,Indonesia,6133.0,Software Developer,PostgreSQL
39081,Indonesia,6133.0,Software Developer,SQLite
39084,USA,130000.0,Software Developer,MySQL
39086,India,35890.0,Software Developer,Cassandra
39086,India,35890.0,Software Developer,MySQL
39087,India,14356.0,Research & Education,No database reported
39089,Brazil,2238.0,Software Developer,MySQL
39089,Brazil,2238.0,Software Developer,PostgreSQL
39089,Brazil,2238.0,Software Developer,Redis
39090,Venezuela,6000.0,Software Developer,MariaDB
39090,Venezuela,6000.0,Software Developer,MongoDB
39090,Venezuela,6000.0,Software Developer,MySQL
39092,Russia,3361.0,Software Developer,PostgreSQL
39094,India,39479.0,Software Developer,No database reported
39096,USA,197000.0,Software Developer,H2
39096,USA,197000.0,Software Developer,PostgreSQL
39096,USA,197000.0,Software Developer,SQLite
39099,Iran,34214.0,Infrastructure & DevOps,MariaDB
39099,Iran,34214.0,Infrastructure & DevOps,MySQL
39099,Iran,34214.0,Infrastructure & DevOps,PostgreSQL
39099,Iran,34214.0,Infrastructure & DevOps,SQLite
39100,Canada,50885.0,Software Developer,MongoDB
39100,Canada,50885.0,Software Developer,PostgreSQL
39103,USA,180000.0,Other,MySQL
39103,USA,180000.0,Other,PostgreSQL
39103,USA,180000.0,Other,SQLite
39106,USA,148000.0,Software Developer,PostgreSQL
39106,USA,148000.0,Software Developer,Snowflake
39106,USA,148000.0,Software Developer,SQLite
39108,Norway,72065.0,Research & Education,No database reported
39109,Ukraine,95000.0,Software Developer,Dynamodb
39109,Ukraine,95000.0,Software Developer,Redis
39111,Poland,3465.0,Software Developer,No database reported
39118,Romania,25893.0,Software Developer,Cloud Firestore
39118,Romania,25893.0,Software Developer,MongoDB
39118,Romania,25893.0,Software Developer,MySQL
39120,USA,150000.0,Other,Microsoft SQL Server
39120,USA,150000.0,Other,Oracle
39124,Germany,118147.0,Software Developer,H2
39124,Germany,118147.0,Software Developer,IBM DB2
39124,Germany,118147.0,Software Developer,MySQL
39124,Germany,118147.0,Software Developer,Oracle
39124,Germany,118147.0,Software Developer,PostgreSQL
39127,Spain,38666.0,Software Developer,Cloud Firestore
39127,Spain,38666.0,Software Developer,MongoDB
39130,Ukraine,32583.0,Software Developer,Firebase Realtime Database
39131,USA,185000.0,Software Developer,No database reported
39132,Kyrgyzstan,2414.0,Software Developer,No database reported
39133,Ukraine,45000.0,Software Developer,No database reported
39134,USA,120000.0,Data & AI,No database reported
39135,Ukraine,50000.0,Software Developer,Dynamodb
39135,Ukraine,50000.0,Software Developer,Microsoft SQL Server
39135,Ukraine,50000.0,Software Developer,MySQL
39136,USA,95000.0,Software Developer,MariaDB
39136,USA,95000.0,Software Developer,Microsoft SQL Server
39136,USA,95000.0,Software Developer,MySQL
39136,USA,95000.0,Software Developer,PostgreSQL
39136,USA,95000.0,Software Developer,Redis
39137,USA,113000.0,Software Developer,No database reported
39139,India,11963.0,Software Developer,EventStoreDB
39139,India,11963.0,Software Developer,H2
39139,India,11963.0,Software Developer,InfluxDB
39139,India,11963.0,Software Developer,Microsoft SQL Server
39140,Viet Nam,7468.0,Software Developer,MongoDB
39140,Viet Nam,7468.0,Software Developer,MySQL
39140,Viet Nam,7468.0,Software Developer,PostgreSQL
39141,Ukraine,50136.0,Software Developer,MySQL
39141,Ukraine,50136.0,Software Developer,Redis
39142,Germany,59073.0,Software Developer,Couch DB
39142,Germany,59073.0,Software Developer,Elasticsearch
39142,Germany,59073.0,Software Developer,Redis
39142,Germany,59073.0,Software Developer,SQLite
39145,Turkey,2319.0,Software Developer,Cloud Firestore
39145,Turkey,2319.0,Software Developer,Firebase Realtime Database
39145,Turkey,2319.0,Software Developer,SQLite
39147,Russia,482.0,Software Developer,Microsoft SQL Server
39147,Russia,482.0,Software Developer,PostgreSQL
39148,USA,78000.0,Software Developer,Microsoft SQL Server
39150,Germany,90221.0,Software Developer,PostgreSQL
39152,Greece,12889.0,Software Developer,MariaDB
39152,Greece,12889.0,Software Developer,PostgreSQL
39155,Belgium,2363.0,Research & Education,No database reported
39156,Canada,174463.0,Software Developer,BigQuery
39156,Canada,174463.0,Software Developer,InfluxDB
39156,Canada,174463.0,Software Developer,MySQL
39156,Canada,174463.0,Software Developer,Redis
39157,Germany,46185.0,Software Developer,MariaDB
39157,Germany,46185.0,Software Developer,Microsoft SQL Server
39157,Germany,46185.0,Software Developer,MySQL
39157,Germany,46185.0,Software Developer,Redis
39158,Mexico,3019.0,Management,Firebase Realtime Database
39158,Mexico,3019.0,Management,Microsoft Access
39158,Mexico,3019.0,Management,Microsoft SQL Server
39158,Mexico,3019.0,Management,MySQL
39158,Mexico,3019.0,Management,Oracle
39158,Mexico,3019.0,Management,PostgreSQL
39159,Colombia,48070.0,Software Developer,PostgreSQL
39160,Czech Republic,108587.0,Software Developer,Microsoft SQL Server
39161,Mexico,31698.0,Data & AI,Microsoft SQL Server
39161,Mexico,31698.0,Data & AI,Oracle
39161,Mexico,31698.0,Data & AI,SQLite
39162,France,20246.0,Software Developer,Microsoft SQL Server
39162,France,20246.0,Software Developer,MySQL
39162,France,20246.0,Software Developer,PostgreSQL
39164,Bangladesh,8498.0,Data & AI,MariaDB
39164,Bangladesh,8498.0,Data & AI,MongoDB
39164,Bangladesh,8498.0,Data & AI,MySQL
39164,Bangladesh,8498.0,Data & AI,PostgreSQL
39166,Poland,54937.0,Software Developer,Clickhouse
39166,Poland,54937.0,Software Developer,PostgreSQL
39172,Israel,145715.0,Research & Education,MongoDB
39174,Czech Republic,54207.0,Software Developer,MongoDB
39174,Czech Republic,54207.0,Software Developer,PostgreSQL
39174,Czech Republic,54207.0,Software Developer,SQLite
39175,Netherlands,53703.0,Data & AI,Cloud Firestore
39175,Netherlands,53703.0,Data & AI,PostgreSQL
39175,Netherlands,53703.0,Data & AI,Supabase
39176,Poland,26881.0,Software Developer,Microsoft SQL Server
39177,Spain,62296.0,Software Developer,MongoDB
39180,Cambodia,8744.0,Software Developer,MariaDB
39180,Cambodia,8744.0,Software Developer,MySQL
39180,Cambodia,8744.0,Software Developer,Oracle
39180,Cambodia,8744.0,Software Developer,PostgreSQL
39181,Malaysia,424.0,Software Developer,MySQL
39184,Sweden,3529.0,Infrastructure & DevOps,Dynamodb
39184,Sweden,3529.0,Infrastructure & DevOps,MongoDB
39185,Kyrgyzstan,2989.0,Software Developer,Dynamodb
39185,Kyrgyzstan,2989.0,Software Developer,Elasticsearch
39185,Kyrgyzstan,2989.0,Software Developer,MongoDB
39188,Germany,67666.0,Other,No database reported
39190,Poland,76714.0,Software Developer,H2
39190,Poland,76714.0,Software Developer,Oracle
39190,Poland,76714.0,Software Developer,PostgreSQL
39192,Zambia,59288.0,Software Developer,Cloud Firestore
39192,Zambia,59288.0,Software Developer,Firebase Realtime Database
39192,Zambia,59288.0,Software Developer,MySQL
39192,Zambia,59288.0,Software Developer,PostgreSQL
39192,Zambia,59288.0,Software Developer,Redis
39192,Zambia,59288.0,Software Developer,SQLite
39193,Slovenia,75184.0,Software Developer,BigQuery
39193,Slovenia,75184.0,Software Developer,Cassandra
39193,Slovenia,75184.0,Software Developer,Elasticsearch
39194,Uk,57325.0,Software Developer,Cosmos DB
39194,Uk,57325.0,Software Developer,Microsoft SQL Server
39194,Uk,57325.0,Software Developer,SQLite
39195,Bulgaria,23068.0,Software Developer,MongoDB
39196,Austria,91295.0,Data & AI,Oracle
39196,Austria,91295.0,Data & AI,PostgreSQL
39197,Germany,42962.0,Software Developer,Microsoft Access
39197,Germany,42962.0,Software Developer,Microsoft SQL Server
39197,Germany,42962.0,Software Developer,SQLite
39199,France,44037.0,Software Developer,PostgreSQL
39199,France,44037.0,Software Developer,SQLite
39200,Uk,191082.0,Infrastructure & DevOps,Dynamodb
39200,Uk,191082.0,Infrastructure & DevOps,Elasticsearch
39200,Uk,191082.0,Infrastructure & DevOps,PostgreSQL
39200,Uk,191082.0,Infrastructure & DevOps,Redis
39205,Austria,90221.0,Software Developer,Oracle
39206,Uk,48407.0,Research & Education,No database reported
39207,Germany,5907.0,Research & Education,No database reported
39210,South Korea,87039.0,Software Developer,No database reported
39211,Uk,89172.0,Software Developer,PostgreSQL
39213,France,34800.0,Software Developer,MariaDB
39213,France,34800.0,Software Developer,Microsoft SQL Server
39213,France,34800.0,Software Developer,MySQL
39217,Uk,138853.0,Infrastructure & DevOps,No database reported
39219,France,53703.0,Software Developer,MariaDB
