ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,PlatformHaveWorkedWith
965,Japan,66826.0,Software Developer,Firebase
965,Japan,66826.0,Software Developer,Heroku
965,Japan,66826.0,Software Developer,VMware
966,Slovenia,26852.0,Software Developer,No platform reported
967,Uk,152865.0,Infrastructure & DevOps,Amazon Web Services (AWS)
967,Uk,152865.0,Infrastructure & DevOps,Cloudflare
967,Uk,152865.0,Infrastructure & DevOps,Databricks
967,Uk,152865.0,Infrastructure & DevOps,Google Cloud
967,Uk,152865.0,Infrastructure & DevOps,Microsoft Azure
969,Poland,3465.0,Software Developer,Amazon Web Services (AWS)
969,Poland,3465.0,Software Developer,Cloudflare
969,Poland,3465.0,Software Developer,Google Cloud
969,Poland,3465.0,Software Developer,Heroku
972,USA,45000.0,Research & Education,No platform reported
973,Uk,75159.0,Data & AI,Databricks
975,Netherlands,69814.0,Software Developer,No platform reported
977,USA,90000.0,Research & Education,Amazon Web Services (AWS)
977,USA,90000.0,Research & Education,Cloudflare
977,USA,90000.0,Research & Education,Colocation
977,USA,90000.0,Research & Education,"Linode, now Akamai"
977,USA,90000.0,Research & Education,Microsoft Azure
977,USA,90000.0,Research & Education,VMware
978,USA,130000.0,Software Developer,Microsoft Azure
980,Uk,44586.0,Infrastructure & DevOps,Amazon Web Services (AWS)
980,Uk,44586.0,Infrastructure & DevOps,VMware
984,Germany,75184.0,Software Developer,Hetzner
986,Poland,91809.0,Software Developer,Firebase
986,Poland,91809.0,Software Developer,"Linode, now Akamai"
987,USA,73500.0,Software Developer,Amazon Web Services (AWS)
987,USA,73500.0,Software Developer,VMware
989,USA,155000.0,Software Developer,Amazon Web Services (AWS)
989,USA,155000.0,Software Developer,Google Cloud
989,USA,155000.0,Software Developer,IBM Cloud Or Watson
989,USA,155000.0,Software Developer,Microsoft Azure
992,Bosnia and Herzegovina,2468.0,Software Developer,Firebase
993,Switzerland,122559.0,Software Developer,Microsoft Azure
994,USA,184000.0,Software Developer,Amazon Web Services (AWS)
995,Israel,87429.0,Software Developer,No platform reported
997,USA,150000.0,Software Developer,Amazon Web Services (AWS)
997,USA,150000.0,Software Developer,Cloudflare
997,USA,150000.0,Software Developer,Microsoft Azure
999,Poland,8909.0,Research & Education,Cloudflare
999,Poland,8909.0,Research & Education,Google Cloud
1001,Saudi Arabia,210645.0,Software Developer,Digital Ocean
1001,Saudi Arabia,210645.0,Software Developer,Firebase
1001,Saudi Arabia,210645.0,Software Developer,Heroku
1003,USA,130000.0,Software Developer,Amazon Web Services (AWS)
1004,Uk,101910.0,Software Developer,Amazon Web Services (AWS)
1004,Uk,101910.0,Software Developer,Cloudflare
1004,Uk,101910.0,Software Developer,Hetzner
1004,Uk,101910.0,Software Developer,Supabase
1004,Uk,101910.0,Software Developer,Vercel
1005,France,79481.0,Software Developer,Microsoft Azure
1006,India,17945.0,Software Developer,No platform reported
1008,South Africa,4843.0,Software Developer,No platform reported
1009,Ukraine,63600.0,Software Developer,Firebase
1011,Czech Republic,34748.0,Software Developer,No platform reported
1013,USA,75000.0,Data & AI,Google Cloud
1014,Uk,63694.0,Software Developer,No platform reported
1016,USA,80000.0,Software Developer,Google Cloud
1018,Germany,7733.0,Infrastructure & DevOps,Hetzner
1019,Mexico,49354.0,Software Developer,Amazon Web Services (AWS)
1019,Mexico,49354.0,Software Developer,Cloudflare
1019,Mexico,49354.0,Software Developer,Digital Ocean
1019,Mexico,49354.0,Software Developer,Microsoft Azure
1019,Mexico,49354.0,Software Developer,Vultr
1020,USA,160000.0,Software Developer,Amazon Web Services (AWS)
1020,USA,160000.0,Software Developer,Cloudflare
1021,Ukraine,4937.0,Software Developer,Google Cloud
1021,Ukraine,4937.0,Software Developer,Microsoft Azure
1022,Bulgaria,82384.0,Software Developer,Microsoft Azure
1024,USA,130000.0,Software Developer,No platform reported
1025,USA,132612.0,Software Developer,Amazon Web Services (AWS)
1025,USA,132612.0,Software Developer,Google Cloud
1025,USA,132612.0,Software Developer,Microsoft Azure
1028,Russia,47059.0,Software Developer,No platform reported
1029,Philippines,25532.0,Software Developer,Amazon Web Services (AWS)
1029,Philippines,25532.0,Software Developer,Cloudflare
1029,Philippines,25532.0,Software Developer,Digital Ocean
1030,Ukraine,15876.0,Software Developer,Microsoft Azure
1030,Ukraine,15876.0,Software Developer,VMware
1032,USA,73000.0,Software Developer,Amazon Web Services (AWS)
1034,Poland,28458.0,Software Developer,Amazon Web Services (AWS)
1034,Poland,28458.0,Software Developer,Databricks
1035,USA,110000.0,Software Developer,Amazon Web Services (AWS)
1038,Russia,26891.0,Software Developer,No platform reported
1040,Bangladesh,45000.0,Infrastructure & DevOps,Amazon Web Services (AWS)
1040,Bangladesh,45000.0,Infrastructure & DevOps,Cloudflare
1040,Bangladesh,45000.0,Infrastructure & DevOps,Digital Ocean
1040,Bangladesh,45000.0,Infrastructure & DevOps,Firebase
1040,Bangladesh,45000.0,Infrastructure & DevOps,Google Cloud
1040,Bangladesh,45000.0,Infrastructure & DevOps,"Linode, now Akamai"
1040,Bangladesh,45000.0,Infrastructure & DevOps,Vercel
1041,Poland,214812.0,Management,Amazon Web Services (AWS)
1041,Poland,214812.0,Management,Cloudflare
1041,Poland,214812.0,Management,Firebase
1041,Poland,214812.0,Management,Google Cloud
1043,Germany,64444.0,Software Developer,Google Cloud
1048,Canada,145386.0,Infrastructure & DevOps,Microsoft Azure
1048,Canada,145386.0,Infrastructure & DevOps,OpenShift
1056,Thailand,15000.0,Software Developer,Cloudflare
1056,Thailand,15000.0,Software Developer,Netlify
1057,Canada,96937.0,Software Developer,"Linode, now Akamai"
1061,Germany,70888.0,Software Developer,Amazon Web Services (AWS)
1061,Germany,70888.0,Software Developer,Google Cloud
1061,Germany,70888.0,Software Developer,Microsoft Azure
1062,USA,140000.0,Software Developer,Amazon Web Services (AWS)
1062,USA,140000.0,Software Developer,Cloudflare
1062,USA,140000.0,Software Developer,Google Cloud
1063,Italy,37592.0,Software Developer,No platform reported
1065,Uk,117197.0,Software Developer,Cloudflare
1065,Uk,117197.0,Software Developer,Firebase
1065,Uk,117197.0,Software Developer,Google Cloud
1065,Uk,117197.0,Software Developer,Microsoft Azure
1067,USA,175000.0,Software Developer,Amazon Web Services (AWS)
1068,USA,123000.0,Software Developer,Digital Ocean
1068,USA,123000.0,Software Developer,Netlify
1070,Uk,98089.0,Software Developer,Amazon Web Services (AWS)
1070,Uk,98089.0,Software Developer,Cloudflare
1070,Uk,98089.0,Software Developer,Microsoft Azure
1071,Germany,88073.0,Software Developer,Amazon Web Services (AWS)
1071,Germany,88073.0,Software Developer,Google Cloud
1071,Germany,88073.0,Software Developer,Managed Hosting
1072,Russia,22409.0,Software Developer,Amazon Web Services (AWS)
1072,Russia,22409.0,Software Developer,Google Cloud
1072,Russia,22409.0,Software Developer,Microsoft Azure
1076,Mexico,31483.0,Software Developer,No platform reported
1080,Czech Republic,65152.0,Software Developer,Vercel
1083,Slovakia,64444.0,Infrastructure & DevOps,Amazon Web Services (AWS)
1083,Slovakia,64444.0,Infrastructure & DevOps,Digital Ocean
1083,Slovakia,64444.0,Infrastructure & DevOps,IBM Cloud Or Watson
1083,Slovakia,64444.0,Infrastructure & DevOps,Microsoft Azure
1083,Slovakia,64444.0,Infrastructure & DevOps,OpenShift
1084,Switzerland,139271.0,Software Developer,Microsoft Azure
1084,Switzerland,139271.0,Software Developer,VMware
1085,Italy,45111.0,Infrastructure & DevOps,No platform reported
1089,Netherlands,53703.0,Software Developer,No platform reported
1090,USA,150000.0,Management,Amazon Web Services (AWS)
1093,Hungary,48916.0,Software Developer,Amazon Web Services (AWS)
1093,Hungary,48916.0,Software Developer,Netlify
1093,Hungary,48916.0,Software Developer,Vercel
1094,Germany,69814.0,Software Developer,No platform reported
1095,USA,207000.0,Software Developer,Amazon Web Services (AWS)
1096,Ukraine,2616.0,Software Developer,Amazon Web Services (AWS)
1097,Germany,122443.0,Other,Amazon Web Services (AWS)
1097,Germany,122443.0,Other,Microsoft Azure
1099,Portugal,91295.0,Software Developer,Amazon Web Services (AWS)
1100,Canada,79962.0,Software Developer,Microsoft Azure
1101,Italy,26852.0,Research & Education,Google Cloud
1106,USA,130000.0,Research & Education,Amazon Web Services (AWS)
1109,Netherlands,69814.0,Software Developer,Amazon Web Services (AWS)
1109,Netherlands,69814.0,Software Developer,Heroku
1109,Netherlands,69814.0,Software Developer,Microsoft Azure
1111,Turkey,71874.0,Software Developer,Hetzner
1114,USA,160000.0,Software Developer,Amazon Web Services (AWS)
1114,USA,160000.0,Software Developer,Microsoft Azure
1115,Switzerland,69959.0,Software Developer,Microsoft Azure
1116,Israel,10794.0,Software Developer,Amazon Web Services (AWS)
1117,Ecuador,5400.0,Software Developer,No platform reported
1121,Latvia,21481.0,Software Developer,Microsoft Azure
1122,Poland,81663.0,Infrastructure & DevOps,No platform reported
1123,Argentina,24000.0,Software Developer,Amazon Web Services (AWS)
1123,Argentina,24000.0,Software Developer,Cloudflare
1123,Argentina,24000.0,Software Developer,Digital Ocean
1123,Argentina,24000.0,Software Developer,Heroku
1123,Argentina,24000.0,Software Developer,Microsoft Azure
1123,Argentina,24000.0,Software Developer,OpenShift
1123,Argentina,24000.0,Software Developer,VMware
1124,Brazil,52800.0,Software Developer,Amazon Web Services (AWS)
1124,Brazil,52800.0,Software Developer,Google Cloud
1124,Brazil,52800.0,Software Developer,Microsoft Azure
1125,Uk,50955.0,Software Developer,Amazon Web Services (AWS)
1125,Uk,50955.0,Software Developer,Microsoft Azure
1126,India,7178.0,Software Developer,Amazon Web Services (AWS)
1126,India,7178.0,Software Developer,Cloudflare
1126,India,7178.0,Software Developer,Digital Ocean
1126,India,7178.0,Software Developer,Firebase
1126,India,7178.0,Software Developer,Google Cloud
1126,India,7178.0,Software Developer,Netlify
1126,India,7178.0,Software Developer,VMware
1129,USA,137000.0,Software Developer,Amazon Web Services (AWS)
1131,Brazil,18462.0,Software Developer,No platform reported
1132,USA,150000.0,Security & Blockchain,Amazon Web Services (AWS)
1132,USA,150000.0,Security & Blockchain,Digital Ocean
1132,USA,150000.0,Security & Blockchain,Google Cloud
1132,USA,150000.0,Security & Blockchain,Microsoft Azure
1138,USA,120000.0,Infrastructure & DevOps,No platform reported
1139,India,20577.0,Software Developer,Amazon Web Services (AWS)
1140,Uk,127388.0,Software Developer,Cloudflare
1140,Uk,127388.0,Software Developer,Google Cloud
1140,Uk,127388.0,Software Developer,Microsoft Azure
1141,Poland,56917.0,Software Developer,Amazon Web Services (AWS)
1141,Poland,56917.0,Software Developer,Hetzner
1141,Poland,56917.0,Software Developer,Microsoft Azure
1142,USA,75000.0,Software Developer,Amazon Web Services (AWS)
1142,USA,75000.0,Software Developer,Cloudflare
1142,USA,75000.0,Software Developer,Google Cloud
1142,USA,75000.0,Software Developer,Heroku
1142,USA,75000.0,Software Developer,"Linode, now Akamai"
1142,USA,75000.0,Software Developer,Microsoft Azure
1142,USA,75000.0,Software Developer,Vercel
1144,USA,87500.0,Research & Education,No platform reported
1145,USA,70000.0,Software Developer,Microsoft Azure
1145,USA,70000.0,Software Developer,VMware
1148,Italy,37592.0,Software Developer,Managed Hosting
1152,USA,126000.0,Software Developer,Digital Ocean
1152,USA,126000.0,Software Developer,Firebase
1152,USA,126000.0,Software Developer,Microsoft Azure
1154,USA,152000.0,Software Developer,Microsoft Azure
1157,Algeria,8010.0,Software Developer,Google Cloud
1159,Italy,19743.0,Software Developer,Cloudflare
1159,Italy,19743.0,Software Developer,Managed Hosting
1159,Italy,19743.0,Software Developer,Supabase
1161,Russia,46387.0,Software Developer,No platform reported
1162,Uk,125859.0,Software Developer,No platform reported
1163,Ukraine,640.0,Software Developer,Firebase
1164,Sweden,66769.0,Software Developer,Amazon Web Services (AWS)
1164,Sweden,66769.0,Software Developer,Cloudflare
1164,Sweden,66769.0,Software Developer,"Linode, now Akamai"
1165,Germany,77332.0,Software Developer,No platform reported
1166,USA,135000.0,Software Developer,Amazon Web Services (AWS)
1166,USA,135000.0,Software Developer,Cloudflare
1166,USA,135000.0,Software Developer,Digital Ocean
1166,USA,135000.0,Software Developer,"Linode, now Akamai"
1167,Argentina,105000.0,Software Developer,No platform reported
1168,Italy,37592.0,Software Developer,Google Cloud
1168,Italy,37592.0,Software Developer,Microsoft Azure
1170,USA,165000.0,Other,No platform reported
1171,Canada,116309.0,Management,Amazon Web Services (AWS)
1172,Venezuela,13200.0,Software Developer,Amazon Web Services (AWS)
1172,Venezuela,13200.0,Software Developer,Microsoft Azure
1174,Uk,50955.0,Software Developer,No platform reported
1177,USA,17000.0,Software Developer,Digital Ocean
1177,USA,17000.0,Software Developer,"Linode, now Akamai"
1177,USA,17000.0,Software Developer,Netlify
1178,USA,165000.0,Software Developer,Microsoft Azure
1180,USA,125000.0,Research & Education,Firebase
1180,USA,125000.0,Research & Education,Google Cloud
1180,USA,125000.0,Research & Education,Vercel
1182,USA,200000.0,Software Developer,Microsoft Azure
1184,Ukraine,1800.0,Software Developer,No platform reported
1185,USA,130000.0,Infrastructure & DevOps,Amazon Web Services (AWS)
1185,USA,130000.0,Infrastructure & DevOps,Digital Ocean
1185,USA,130000.0,Infrastructure & DevOps,Google Cloud
1185,USA,130000.0,Infrastructure & DevOps,Microsoft Azure
1188,USA,102000.0,Software Developer,No platform reported
1189,Kazakhstan,53171.0,Other,Microsoft Azure
1190,USA,65000.0,Software Developer,Google Cloud
1190,USA,65000.0,Software Developer,Microsoft Azure
1191,Uk,44586.0,Software Developer,No platform reported
1194,USA,192000.0,Software Developer,Amazon Web Services (AWS)
1197,Germany,96666.0,Software Developer,No platform reported
1198,Russia,16807.0,Software Developer,No platform reported
1200,Germany,69814.0,Infrastructure & DevOps,Digital Ocean
1200,Germany,69814.0,Infrastructure & DevOps,Managed Hosting
1204,USA,100000.0,Management,Firebase
1205,France,9538.0,Software Developer,No platform reported
1206,Germany,67129.0,Software Developer,No platform reported
1207,USA,163000.0,Software Developer,Amazon Web Services (AWS)
1210,Germany,53703.0,Software Developer,Amazon Web Services (AWS)
1210,Germany,53703.0,Software Developer,Google Cloud
1212,Malaysia,30512.0,Software Developer,Amazon Web Services (AWS)
1213,Bangladesh,127.0,Software Developer,Firebase
1213,Bangladesh,127.0,Software Developer,Google Cloud
1213,Bangladesh,127.0,Software Developer,Netlify
1213,Bangladesh,127.0,Software Developer,Render
1213,Bangladesh,127.0,Software Developer,Supabase
1213,Bangladesh,127.0,Software Developer,Vercel
1214,Finland,115999.0,Management,Amazon Web Services (AWS)
1214,Finland,115999.0,Management,Cloudflare
1214,Finland,115999.0,Management,Digital Ocean
1214,Finland,115999.0,Management,Firebase
1214,Finland,115999.0,Management,Heroku
1214,Finland,115999.0,Management,Hetzner
1214,Finland,115999.0,Management,Netlify
1214,Finland,115999.0,Management,Vercel
1216,USA,102907.0,Software Developer,Google Cloud
1216,USA,102907.0,Software Developer,Microsoft Azure
1218,Denmark,86401.0,Other,Microsoft Azure
1219,USA,180000.0,Software Developer,Amazon Web Services (AWS)
1221,Greece,21481.0,Data & AI,Amazon Web Services (AWS)
1224,Zimbabwe,7200.0,Software Developer,Netlify
1225,USA,115000.0,Software Developer,Google Cloud
1225,USA,115000.0,Software Developer,Microsoft Azure
1226,Romania,86309.0,Software Developer,Firebase
1227,Greece,102036.0,Software Developer,Amazon Web Services (AWS)
1227,Greece,102036.0,Software Developer,Cloudflare
1227,Greece,102036.0,Software Developer,Heroku
1227,Greece,102036.0,Software Developer,"Linode, now Akamai"
1227,Greece,102036.0,Software Developer,Netlify
1228,Georgia,70000.0,Software Developer,Amazon Web Services (AWS)
1228,Georgia,70000.0,Software Developer,Digital Ocean
1230,France,53703.0,Data & AI,Google Cloud
1230,France,53703.0,Data & AI,Microsoft Azure
1231,Brazil,132.0,Software Developer,Amazon Web Services (AWS)
1231,Brazil,132.0,Software Developer,Heroku
1231,Brazil,132.0,Software Developer,Microsoft Azure
1232,Belgium,69814.0,Software Developer,Google Cloud
1232,Belgium,69814.0,Software Developer,Microsoft Azure
