ResponseId,Age,Country_Normalized,ConvertedCompYearly,DatabaseWantToWorkWith
12569,25-34 years old,Portugal,42962.0,MongoDB
12569,25-34 years old,Portugal,42962.0,MySQL
12571,25-34 years old,Germany,25777.0,Microsoft SQL Server
12571,25-34 years old,Germany,25777.0,PostgreSQL
12572,35-44 years old,Czech Republic,78183.0,No database reported
12573,45-54 years old,Germany,53703.0,Microsoft SQL Server
12574,25-34 years old,Germany,63370.0,MongoDB
12574,25-34 years old,Germany,63370.0,PostgreSQL
12575,25-34 years old,Hungary,62123.0,MySQL
12575,25-34 years old,Hungary,62123.0,PostgreSQL
12575,25-34 years old,Hungary,62123.0,Redis
12575,25-34 years old,Hungary,62123.0,SQLite
12577,35-44 years old,Portugal,48333.0,MySQL
12577,35-44 years old,Portugal,48333.0,PostgreSQL
12578,25-34 years old,Poland,64341.0,Firebase Realtime Database
12578,25-34 years old,Poland,64341.0,MongoDB
12578,25-34 years old,Poland,64341.0,PostgreSQL
12579,35-44 years old,Uk,171974.0,Elasticsearch
12579,35-44 years old,Uk,171974.0,PostgreSQL
12579,35-44 years old,Uk,171974.0,Snowflake
12580,25-34 years old,Ukraine,6171.0,PostgreSQL
12583,45-54 years old,South Africa,5193.0,No database reported
12584,35-44 years old,Singapore,110873.0,PostgreSQL
12584,35-44 years old,Singapore,110873.0,Redis
12584,35-44 years old,Singapore,110873.0,Snowflake
12585,25-34 years old,Germany,64444.0,SQLite
12585,25-34 years old,Germany,64444.0,Supabase
12586,25-34 years old,Belgium,53703.0,No database reported
12588,25-34 years old,Hungary,44024.0,MongoDB
12589,25-34 years old,Germany,24166.0,Microsoft SQL Server
12589,25-34 years old,Germany,24166.0,MySQL
12591,35-44 years old,Austria,64444.0,PostgreSQL
12591,35-44 years old,Austria,64444.0,Redis
12593,35-44 years old,Netherlands,107406.0,BigQuery
12593,35-44 years old,Netherlands,107406.0,Cassandra
12593,35-44 years old,Netherlands,107406.0,InfluxDB
12593,35-44 years old,Netherlands,107406.0,MariaDB
12593,35-44 years old,Netherlands,107406.0,PostgreSQL
12593,35-44 years old,Netherlands,107406.0,Redis
12595,35-44 years old,Hungary,3261.0,Microsoft SQL Server
12595,35-44 years old,Hungary,3261.0,Oracle
12599,35-44 years old,Ukraine,4937.0,No database reported
12600,25-34 years old,Belarus,54000.0,Dynamodb
12600,25-34 years old,Belarus,54000.0,Elasticsearch
12600,25-34 years old,Belarus,54000.0,Firebase Realtime Database
12600,25-34 years old,Belarus,54000.0,PostgreSQL
12600,25-34 years old,Belarus,54000.0,Redis
12601,18-24 years old,Uk,70063.0,MariaDB
12602,45-54 years old,Finland,75184.0,H2
12602,45-54 years old,Finland,75184.0,PostgreSQL
12603,45-54 years old,Germany,123517.0,PostgreSQL
12604,35-44 years old,Switzerland,134257.0,SQLite
12607,25-34 years old,Germany,53703.0,PostgreSQL
12608,18-24 years old,India,1436.0,No database reported
12611,18-24 years old,Ukraine,494.0,MariaDB
12611,18-24 years old,Ukraine,494.0,MongoDB
12611,18-24 years old,Ukraine,494.0,MySQL
12617,25-34 years old,Uk,38216.0,MariaDB
12619,18-24 years old,India,5084.0,No database reported
12621,18-24 years old,Italy,31148.0,MongoDB
12621,18-24 years old,Italy,31148.0,MySQL
12622,35-44 years old,Switzerland,122559.0,Databricks SQL
12622,35-44 years old,Switzerland,122559.0,Elasticsearch
12622,35-44 years old,Switzerland,122559.0,Oracle
12622,35-44 years old,Switzerland,122559.0,PostgreSQL
12623,35-44 years old,Italy,39740.0,No database reported
12624,25-34 years old,India,22731.0,Microsoft SQL Server
12624,25-34 years old,India,22731.0,MongoDB
12624,25-34 years old,India,22731.0,MySQL
12626,25-34 years old,Germany,48333.0,Cloud Firestore
12626,25-34 years old,Germany,48333.0,Elasticsearch
12626,25-34 years old,Germany,48333.0,MongoDB
12627,18-24 years old,Italy,32222.0,PostgreSQL
12628,45-54 years old,Netherlands,75184.0,No database reported
12629,25-34 years old,Austria,21052.0,Redis
12629,25-34 years old,Austria,21052.0,SQLite
12630,25-34 years old,South Africa,38742.0,No database reported
12633,35-44 years old,Uk,127388.0,Databricks SQL
12633,35-44 years old,Uk,127388.0,MongoDB
12633,35-44 years old,Uk,127388.0,Neo4J
12634,25-34 years old,India,29909.0,PostgreSQL
12636,35-44 years old,Germany,80555.0,No database reported
12638,25-34 years old,India,5982.0,No database reported
12639,35-44 years old,Hungary,1141.0,H2
12639,35-44 years old,Hungary,1141.0,MongoDB
12639,35-44 years old,Hungary,1141.0,MySQL
12639,35-44 years old,Hungary,1141.0,PostgreSQL
12640,35-44 years old,Portugal,139628.0,Clickhouse
12640,35-44 years old,Portugal,139628.0,Dynamodb
12640,35-44 years old,Portugal,139628.0,PostgreSQL
12641,35-44 years old,Ireland,128887.0,Cassandra
12641,35-44 years old,Ireland,128887.0,Redis
12641,35-44 years old,Ireland,128887.0,Snowflake
12643,25-34 years old,Ukraine,57020.0,Cassandra
12643,25-34 years old,Ukraine,57020.0,Dynamodb
12643,25-34 years old,Ukraine,57020.0,Elasticsearch
12643,25-34 years old,Ukraine,57020.0,MariaDB
12643,25-34 years old,Ukraine,57020.0,MongoDB
12643,25-34 years old,Ukraine,57020.0,MySQL
12643,25-34 years old,Ukraine,57020.0,PostgreSQL
12643,25-34 years old,Ukraine,57020.0,Redis
12643,25-34 years old,Ukraine,57020.0,Snowflake
12646,25-34 years old,Czech Republic,56465.0,Cosmos DB
12646,25-34 years old,Czech Republic,56465.0,PostgreSQL
12646,25-34 years old,Czech Republic,56465.0,SQLite
12648,35-44 years old,Finland,48333.0,H2
12648,35-44 years old,Finland,48333.0,Microsoft SQL Server
12648,35-44 years old,Finland,48333.0,Redis
12648,35-44 years old,Finland,48333.0,SQLite
12651,25-34 years old,Uk,61783.0,BigQuery
12651,25-34 years old,Uk,61783.0,Cassandra
12651,25-34 years old,Uk,61783.0,Cosmos DB
12651,25-34 years old,Uk,61783.0,Elasticsearch
12651,25-34 years old,Uk,61783.0,Microsoft SQL Server
12651,25-34 years old,Uk,61783.0,MongoDB
12651,25-34 years old,Uk,61783.0,PostgreSQL
12651,25-34 years old,Uk,61783.0,SQLite
12652,25-34 years old,Norway,65514.0,BigQuery
12652,25-34 years old,Norway,65514.0,Microsoft SQL Server
12652,25-34 years old,Norway,65514.0,MongoDB
12652,25-34 years old,Norway,65514.0,MySQL
12652,25-34 years old,Norway,65514.0,PostgreSQL
12653,45-54 years old,Uk,61146.0,Microsoft Access
12653,45-54 years old,Uk,61146.0,Microsoft SQL Server
12654,25-34 years old,South Africa,67530.0,PostgreSQL
12654,25-34 years old,South Africa,67530.0,Supabase
12656,25-34 years old,Israel,72000.0,No database reported
12658,25-34 years old,Uk,81528.0,PostgreSQL
12658,25-34 years old,Uk,81528.0,Snowflake
12658,25-34 years old,Uk,81528.0,SQLite
12661,25-34 years old,Turkey,100000.0,MongoDB
12661,25-34 years old,Turkey,100000.0,PostgreSQL
12662,25-34 years old,Austria,69814.0,Microsoft SQL Server
12662,25-34 years old,Austria,69814.0,MySQL
12662,25-34 years old,Austria,69814.0,Oracle
12662,25-34 years old,Austria,69814.0,PostgreSQL
12662,25-34 years old,Austria,69814.0,Redis
12662,25-34 years old,Austria,69814.0,SQLite
12664,25-34 years old,India,25123.0,Elasticsearch
12664,25-34 years old,India,25123.0,MongoDB
12664,25-34 years old,India,25123.0,PostgreSQL
12664,25-34 years old,India,25123.0,Redis
12665,25-34 years old,Estonia,60964.0,No database reported
12666,25-34 years old,Czech Republic,52122.0,Microsoft SQL Server
12668,35-44 years old,Germany,77332.0,PostgreSQL
12668,35-44 years old,Germany,77332.0,SQLite
12670,18-24 years old,Poland,77328.0,SQLite
12671,45-54 years old,Australia,198198.0,Neo4J
12671,45-54 years old,Australia,198198.0,PostgreSQL
12672,25-34 years old,France,54777.0,BigQuery
12672,25-34 years old,France,54777.0,Elasticsearch
12673,25-34 years old,Germany,73036.0,MySQL
12673,25-34 years old,Germany,73036.0,PostgreSQL
12674,45-54 years old,Uk,91719.0,PostgreSQL
12675,35-44 years old,Uk,114649.0,DuckDB
12675,35-44 years old,Uk,114649.0,PostgreSQL
12685,25-34 years old,Indonesia,14720.0,Clickhouse
12685,25-34 years old,Indonesia,14720.0,DuckDB
12685,25-34 years old,Indonesia,14720.0,PostgreSQL
12686,25-34 years old,Slovenia,45078.0,PostgreSQL
12687,25-34 years old,Czech Republic,48647.0,Microsoft SQL Server
12687,25-34 years old,Czech Republic,48647.0,PostgreSQL
12689,18-24 years old,Austria,58644.0,MongoDB
12689,18-24 years old,Austria,58644.0,SQLite
12691,25-34 years old,Sri Lanka,18765.0,Cosmos DB
12691,25-34 years old,Sri Lanka,18765.0,Elasticsearch
12691,25-34 years old,Sri Lanka,18765.0,Microsoft SQL Server
12691,25-34 years old,Sri Lanka,18765.0,MongoDB
12691,25-34 years old,Sri Lanka,18765.0,PostgreSQL
12691,25-34 years old,Sri Lanka,18765.0,Redis
12693,18-24 years old,Ukraine,60000.0,Cloud Firestore
12693,18-24 years old,Ukraine,60000.0,Dynamodb
12693,18-24 years old,Ukraine,60000.0,SQLite
12695,25-34 years old,India,2393.0,Cassandra
12695,25-34 years old,India,2393.0,Clickhouse
12695,25-34 years old,India,2393.0,Cockroachdb
12695,25-34 years old,India,2393.0,Couch DB
12695,25-34 years old,India,2393.0,Couchbase
12695,25-34 years old,India,2393.0,Databricks SQL
12695,25-34 years old,India,2393.0,DuckDB
12695,25-34 years old,India,2393.0,EventStoreDB
12695,25-34 years old,India,2393.0,InfluxDB
12695,25-34 years old,India,2393.0,Neo4J
12695,25-34 years old,India,2393.0,PostgreSQL
12695,25-34 years old,India,2393.0,Presto
12695,25-34 years old,India,2393.0,RavenDB
12695,25-34 years old,India,2393.0,Solr
12695,25-34 years old,India,2393.0,SQLite
12695,25-34 years old,India,2393.0,Supabase
12695,25-34 years old,India,2393.0,TiDB
12698,25-34 years old,Spain,45111.0,PostgreSQL
12698,25-34 years old,Spain,45111.0,SQLite
12700,25-34 years old,Ukraine,666.0,No database reported
12702,25-34 years old,Finland,45111.0,PostgreSQL
12702,25-34 years old,Finland,45111.0,Supabase
12703,25-34 years old,Sweden,45784.0,PostgreSQL
12704,25-34 years old,Brazil,23083.0,Microsoft SQL Server
12704,25-34 years old,Brazil,23083.0,MongoDB
12704,25-34 years old,Brazil,23083.0,Redis
12707,25-34 years old,Switzerland,133700.0,PostgreSQL
12708,25-34 years old,New Zealand,122913.0,MongoDB
12708,25-34 years old,New Zealand,122913.0,PostgreSQL
12708,25-34 years old,New Zealand,122913.0,Supabase
12710,25-34 years old,Germany,96666.0,No database reported
12711,35-44 years old,Ukraine,6000.0,PostgreSQL
12712,45-54 years old,Norway,140387.0,Microsoft SQL Server
12712,45-54 years old,Norway,140387.0,Redis
12713,35-44 years old,Italy,35444.0,BigQuery
12713,35-44 years old,Italy,35444.0,Cassandra
12713,35-44 years old,Italy,35444.0,Elasticsearch
12713,35-44 years old,Italy,35444.0,PostgreSQL
12713,35-44 years old,Italy,35444.0,Redis
12716,35-44 years old,Czech Republic,67758.0,Microsoft SQL Server
12718,25-34 years old,India,29909.0,No database reported
12719,25-34 years old,Poland,164448.0,PostgreSQL
12719,25-34 years old,Poland,164448.0,SQLite
12721,35-44 years old,Sweden,81077.0,PostgreSQL
12722,25-34 years old,Uk,62420.0,No database reported
12723,45-54 years old,Ukraine,1481.0,BigQuery
12723,45-54 years old,Ukraine,1481.0,Cassandra
12723,45-54 years old,Ukraine,1481.0,Databricks SQL
12725,25-34 years old,Ukraine,1481.0,BigQuery
12725,25-34 years old,Ukraine,1481.0,Elasticsearch
12725,25-34 years old,Ukraine,1481.0,MariaDB
12725,25-34 years old,Ukraine,1481.0,MongoDB
12725,25-34 years old,Ukraine,1481.0,MySQL
12725,25-34 years old,Ukraine,1481.0,Redis
12727,25-34 years old,India,34694.0,Cassandra
12727,25-34 years old,India,34694.0,MongoDB
12727,25-34 years old,India,34694.0,PostgreSQL
12727,25-34 years old,India,34694.0,Redis
12728,35-44 years old,Uk,110827.0,MariaDB
12728,35-44 years old,Uk,110827.0,PostgreSQL
12729,25-34 years old,Spain,68203.0,MongoDB
12729,25-34 years old,Spain,68203.0,MySQL
12729,25-34 years old,Spain,68203.0,PostgreSQL
12729,25-34 years old,Spain,68203.0,Redis
12732,25-34 years old,Switzerland,82448.0,MariaDB
12732,25-34 years old,Switzerland,82448.0,MongoDB
12736,35-44 years old,Uk,116464.0,PostgreSQL
12736,35-44 years old,Uk,116464.0,Redis
12737,25-34 years old,Paraguay,17249.0,PostgreSQL
12739,18-24 years old,Switzerland,55374.0,SQLite
12740,25-34 years old,Poland,89087.0,Elasticsearch
12740,25-34 years old,Poland,89087.0,PostgreSQL
12740,25-34 years old,Poland,89087.0,SQLite
12744,25-34 years old,Germany,47259.0,PostgreSQL
12745,35-44 years old,Brazil,23311.0,PostgreSQL
12746,35-44 years old,Sweden,71538.0,PostgreSQL
12746,35-44 years old,Sweden,71538.0,Redis
12746,35-44 years old,Sweden,71538.0,SQLite
12747,25-34 years old,South Africa,32285.0,No database reported
12750,18-24 years old,India,8374.0,Cassandra
12750,18-24 years old,India,8374.0,Cockroachdb
12750,18-24 years old,India,8374.0,MongoDB
12750,18-24 years old,India,8374.0,PostgreSQL
12750,18-24 years old,India,8374.0,Redis
12751,25-34 years old,Austria,75184.0,Cloud Firestore
12751,25-34 years old,Austria,75184.0,Firebase Realtime Database
12751,25-34 years old,Austria,75184.0,SQLite
12752,25-34 years old,Spain,42962.0,Oracle
12759,45-54 years old,Netherlands,64444.0,MySQL
12759,45-54 years old,Netherlands,64444.0,SQLite
12760,35-44 years old,USA,172000.0,Microsoft SQL Server
12760,35-44 years old,USA,172000.0,Snowflake
12760,35-44 years old,USA,172000.0,SQLite
12763,25-34 years old,Mauritius,11264.0,MariaDB
12763,25-34 years old,Mauritius,11264.0,MySQL
12767,18-24 years old,Germany,6444.0,No database reported
12768,18-24 years old,Ukraine,24000.0,No database reported
12769,55-64 years old,USA,100000.0,Microsoft SQL Server
12769,55-64 years old,USA,100000.0,MySQL
12769,55-64 years old,USA,100000.0,PostgreSQL
12769,55-64 years old,USA,100000.0,SQLite
12771,18-24 years old,Ukraine,27000.0,PostgreSQL
12774,25-34 years old,Switzerland,116988.0,Cassandra
12774,25-34 years old,Switzerland,116988.0,Databricks SQL
12774,25-34 years old,Switzerland,116988.0,Elasticsearch
12774,25-34 years old,Switzerland,116988.0,MariaDB
12774,25-34 years old,Switzerland,116988.0,Neo4J
12774,25-34 years old,Switzerland,116988.0,PostgreSQL
12775,25-34 years old,France,75184.0,Cloud Firestore
12775,25-34 years old,France,75184.0,Cockroachdb
12775,25-34 years old,France,75184.0,DuckDB
12775,25-34 years old,France,75184.0,Redis
12777,18-24 years old,Ukraine,17772.0,PostgreSQL
12778,25-34 years old,Sweden,43183.0,Microsoft SQL Server
12779,25-34 years old,Russia,8067.0,Clickhouse
12779,25-34 years old,Russia,8067.0,MongoDB
12779,25-34 years old,Russia,8067.0,PostgreSQL
12780,25-34 years old,India,5778.0,Firebase Realtime Database
12780,25-34 years old,India,5778.0,MongoDB
12780,25-34 years old,India,5778.0,PostgreSQL
12780,25-34 years old,India,5778.0,Supabase
12781,25-34 years old,Ukraine,1481.0,Dynamodb
12781,25-34 years old,Ukraine,1481.0,Elasticsearch
12781,25-34 years old,Ukraine,1481.0,MongoDB
12781,25-34 years old,Ukraine,1481.0,PostgreSQL
12781,25-34 years old,Ukraine,1481.0,Redis
12782,25-34 years old,Poland,55680.0,BigQuery
12782,25-34 years old,Poland,55680.0,Elasticsearch
12782,25-34 years old,Poland,55680.0,Firebase Realtime Database
12782,25-34 years old,Poland,55680.0,MariaDB
12782,25-34 years old,Poland,55680.0,PostgreSQL
12782,25-34 years old,Poland,55680.0,Redis
12782,25-34 years old,Poland,55680.0,SQLite
12784,35-44 years old,Austria,85925.0,MySQL
12789,35-44 years old,Greece,85925.0,MongoDB
12789,35-44 years old,Greece,85925.0,PostgreSQL
12791,25-34 years old,Ireland,32222.0,No database reported
12794,35-44 years old,Uk,113375.0,No database reported
12796,45-54 years old,Uk,133757.0,PostgreSQL
12796,45-54 years old,Uk,133757.0,SQLite
12801,18-24 years old,France,55851.0,BigQuery
12801,18-24 years old,France,55851.0,Cloud Firestore
12801,18-24 years old,France,55851.0,Microsoft SQL Server
12801,18-24 years old,France,55851.0,MongoDB
12802,25-34 years old,Netherlands,64444.0,SQLite
12803,25-34 years old,Denmark,17280.0,No database reported
12804,18-24 years old,USA,106000.0,MongoDB
12804,18-24 years old,USA,106000.0,Oracle
12805,18-24 years old,Poland,29696.0,Microsoft SQL Server
12807,45-54 years old,Israel,145715.0,Elasticsearch
12807,45-54 years old,Israel,145715.0,MySQL
12807,45-54 years old,Israel,145715.0,PostgreSQL
12807,45-54 years old,Israel,145715.0,Redis
12807,45-54 years old,Israel,145715.0,Snowflake
12807,45-54 years old,Israel,145715.0,SQLite
12808,25-34 years old,Sweden,133538.0,MariaDB
12808,25-34 years old,Sweden,133538.0,PostgreSQL
12808,25-34 years old,Sweden,133538.0,Supabase
12810,18-24 years old,Turkmenistan,1425.0,MySQL
12810,18-24 years old,Turkmenistan,1425.0,PostgreSQL
12811,25-34 years old,India,47854.0,No database reported
12812,35-44 years old,Spain,32222.0,No database reported
12813,25-34 years old,Spain,38666.0,Neo4J
12813,25-34 years old,Spain,38666.0,PostgreSQL
12817,35-44 years old,Germany,81199.0,PostgreSQL
12819,18-24 years old,Italy,32222.0,Microsoft SQL Server
12819,18-24 years old,Italy,32222.0,MySQL
12821,25-34 years old,Ukraine,11848.0,No database reported
12824,25-34 years old,Ukraine,80000.0,MongoDB
12825,25-34 years old,France,55851.0,PostgreSQL
12825,25-34 years old,France,55851.0,Redis
12825,25-34 years old,France,55851.0,SQLite
12826,25-34 years old,Japan,7637.0,BigQuery
12826,25-34 years old,Japan,7637.0,Clickhouse
12826,25-34 years old,Japan,7637.0,Datomic
12826,25-34 years old,Japan,7637.0,Redis
12828,45-54 years old,Canada,72693.0,Microsoft SQL Server
12828,45-54 years old,Canada,72693.0,PostgreSQL
12828,45-54 years old,Canada,72693.0,Redis
12829,35-44 years old,India,29909.0,Firebase Realtime Database
12829,35-44 years old,India,29909.0,SQLite
12833,35-44 years old,France,85925.0,BigQuery
12833,35-44 years old,France,85925.0,Clickhouse
12833,35-44 years old,France,85925.0,Cloud Firestore
12833,35-44 years old,France,85925.0,Microsoft SQL Server
12833,35-44 years old,France,85925.0,PostgreSQL
12833,35-44 years old,France,85925.0,Snowflake
12834,25-34 years old,Uk,121574.0,No database reported
12838,25-34 years old,Mauritius,6449.0,No database reported
12839,25-34 years old,Germany,150369.0,No database reported
12843,45-54 years old,Germany,96666.0,SQLite
12844,25-34 years old,USA,95000.0,Microsoft SQL Server
12844,25-34 years old,USA,95000.0,PostgreSQL
12844,25-34 years old,USA,95000.0,SQLite
12846,25-34 years old,Germany,67666.0,No database reported
12847,18-24 years old,Poland,1485.0,Cockroachdb
12847,18-24 years old,Poland,1485.0,MariaDB
12847,18-24 years old,Poland,1485.0,PostgreSQL
12847,18-24 years old,Poland,1485.0,Redis
12847,18-24 years old,Poland,1485.0,SQLite
12847,18-24 years old,Poland,1485.0,Supabase
12850,45-54 years old,Italy,37592.0,MariaDB
12850,45-54 years old,Italy,37592.0,MongoDB
12850,45-54 years old,Italy,37592.0,MySQL
12850,45-54 years old,Italy,37592.0,PostgreSQL
12850,45-54 years old,Italy,37592.0,Redis
12850,45-54 years old,Italy,37592.0,SQLite
12854,35-44 years old,Brazil,24616.0,MariaDB
12854,35-44 years old,Brazil,24616.0,MySQL
12854,35-44 years old,Brazil,24616.0,PostgreSQL
12854,35-44 years old,Brazil,24616.0,SQLite
12856,35-44 years old,France,69814.0,Microsoft SQL Server
12857,25-34 years old,Spain,37592.0,InfluxDB
